Day;Line;Direction;Stop name;Stop id;Theorical arrival time;Arrival time delay;Departure time delay;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;68887;0;39;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65167;0;3936;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;3961;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;3962;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;152;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68220;0;-9;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68274;0;-3;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68387;0;-3;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;0;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;69728;0;9;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68590;0;1;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;68940;0;-7;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64025;0;3943;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;3943;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;67941;0;47;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;3944;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;68009;0;47;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;3944;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;68070;0;47;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;3944;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;3944;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;3945;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;3945;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;3945;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;3935;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;67854;0;116;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;67920;0;115;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;115;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68366;0;115;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69091;0;-7;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4015;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;70020;0;12;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4016;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4016;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4016;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4016;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;4017;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;4017;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;4017;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4007;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4007;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65096;0;4008;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65167;0;4008;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;4033;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;4034;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Verdun - Préfecture;SEM:2019;69720;0;0;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64029;0;4004;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4060;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4061;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;70101;0;13;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;68009;0;16;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4061;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;68070;0;16;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4061;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4061;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;4062;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;4062;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;4062;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4052;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4048;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;69420;0;4;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65096;0;4049;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;68887;0;4;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65167;0;4049;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;4074;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;4075;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;4075;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;67920;0;123;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;123;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68366;0;123;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;69686;0;29;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68274;0;-33;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68387;0;-33;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;69790;0;10;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69335;0;-24;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69399;0;-24;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69472;0;-23;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-2;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;70291;0;31;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64029;0;4049;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64596;0;4093;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64704;0;4093;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4083;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4079;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65096;0;4080;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65167;0;4080;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;4105;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65318;0;4106;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65454;0;4106;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Verdun - Préfecture;SEM:2019;68520;0;-1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68220;0;-50;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68820;0;-1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68874;0;-1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68987;0;-1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;69060;0;8;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;68528;0;-34;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;69128;0;8;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68590;0;-40;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;69190;0;9;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68700;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;69300;0;8;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68820;0;-41;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;69420;0;8;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;69522;0;9;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69648;0;9;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;-40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69763;0;9;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69840;0;8;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;68735;0;-16;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69935;0;8;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;68799;0;-16;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69999;0;8;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;68872;0;-15;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;70072;0;9;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;70140;0;30;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-2;;
11/08/2022;SEM:A;Victor Hugo;Le Pont-de-Claix, Edmée Chandon;SEM:4381;64029;0;4080;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4091;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4092;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4092;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4092;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4092;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64502;0;4093;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69672;0;-19;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;70272;0;30;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;70169;0;13;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Albert 1er de Belgique;SEM:2015;68220;0;-73;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68272;0;-71;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68381;0;-67;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;-64;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;69660;0;-24;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;68528;0;-64;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;69728;0;-24;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68590;0;-63;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;69790;0;-23;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68700;0;-64;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68820;0;-64;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;-63;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;-63;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;68563;0;12;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;-63;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;-64;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69328;0;-57;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;-53;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;-47;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-42;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4151;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4152;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4152;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4152;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4152;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;4151;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;4149;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;4146;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4143;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4139;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;4151;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;69525;0;2;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;4158;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;4165;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65313;0;4165;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;69162;0;34;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65442;0;4165;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;69240;0;26;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;65520;0;4149;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;91;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;69540;0;26;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;92;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;69128;0;-24;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;69190;0;-23;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68700;0;-36;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;69900;0;-24;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68820;0;-36;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;-35;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;69522;0;-23;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;-35;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;-35;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69763;0;-23;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;-36;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;68728;0;33;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69928;0;-23;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;68788;0;32;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69988;0;-24;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;68856;0;33;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;70056;0;-23;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;68940;0;32;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;70140;0;-24;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;-61;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4183;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;70230;0;1;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;4185;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;4185;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;4185;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4184;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;4185;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68272;0;-44;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68381;0;-44;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;-44;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;68538;0;-43;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68611;0;-44;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;69900;0;14;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;-5;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;69522;0;15;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;-5;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;-5;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69763;0;15;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69928;0;15;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;-6;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69988;0;14;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;70056;0;15;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;-6;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;70140;0;14;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Denis Papin;SEM:2074;64140;0;4229;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Auguste Delaune;SEM:2072;64221;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Marie Curie;SEM:2070;64289;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, La Rampe - Centre-Ville;SEM:2068;64350;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;64440;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Essarts - La Butte;SEM:2066;64504;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Surieux;SEM:2064;64600;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Les Granges;SEM:2062;64711;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Polesud - Alpexpo;SEM:2060;64800;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Grand'place;SEM:2212;64980;0;4230;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Arlequin;SEM:2004;65085;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;65149;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2006;69589;0;2;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;65220;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;69033;0;29;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, MC2: Maison de la Culture;SEM:2010;65313;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Mounier;SEM:2012;65442;0;4231;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Albert 1er de Belgique;SEM:2014;65520;0;4215;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;166;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68820;0;-35;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;167;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68971;0;-34;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Mounier;SEM:2013;68272;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, MC2: Maison de la Culture;SEM:2011;68381;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Malherbe;SEM:2009;68460;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, La Bruyère-Parc Jean Verlhac;SEM:2007;68538;0;2;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Arlequin;SEM:2005;68611;0;1;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Grand'place;SEM:2218;68700;0;39;;
11/08/2022;SEM:A;L'Etoile;Grenoble, Polesud - Alpexpo;SEM:2061;68820;0;39;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Les Granges;SEM:2063;68922;0;40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Surieux;SEM:2065;69048;0;40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Essarts - La Butte;SEM:2067;69163;0;40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Echirolles Gare;SEM:2208;69240;0;39;;
11/08/2022;SEM:A;L'Etoile;Échirolles, La Rampe - Centre-Ville;SEM:2069;69328;0;40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Marie Curie;SEM:2071;69388;0;39;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Auguste Delaune;SEM:2073;69456;0;40;;
11/08/2022;SEM:A;L'Etoile;Échirolles, Denis Papin;SEM:2075;69540;0;39;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;70291;0;14;;
11/08/2022;SEM:A;Victor Hugo;Échirolles, Echirolles Gare;SEM:2207;70320;0;-5;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Malherbe;SEM:2008;68940;0;16;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Verdun - Préfecture;SEM:2018;68220;0;210;;
11/08/2022;SEM:A;Victor Hugo;Grenoble, Hubert Dubedout - Maison du Tourisme;SEM:2020;68371;0;211;;
11/08/2022;SEM:A;L'Etoile;Le Pont-de-Claix, Edmée Chandon;SEM:4382;69691;0;39;;
